c,i,id,l1_c,l1_i,language,type,code,english_overlap
questions,doubts,person_3241,问题,疑虑,Chinese (Simplified),RN,zh,0.5514177359458312
help,make,person_3241,帮助,使,Chinese (Simplified),RV,zh,0.501114278814865
let,make,person_3241,让,使,Chinese (Simplified),RV,zh,0.49670801576174906
ways,points,person_3241,方式,点,Chinese (Simplified),RN,zh,0.45163880742623486
specially,especially,person_3241,专门,特别是,Chinese (Simplified),RY,zh,0.6593366744321834
learn,know,person_3241,学习,知道,Chinese (Simplified),RV,zh,0.6163379709071144
well,nicely,person_3241,好,好听,Chinese (Simplified),RY,zh,0.6670312493542443
leaves,starts,person_3278,叶,开始,Chinese (Simplified),RV,zh,0.4621835857223633
are,gathers,person_3278,是,聚集,Chinese (Simplified),RV,zh,0.29086380067232764
home,family,person_3278,回家,家庭,Chinese (Simplified),RN,zh,0.5285205091924936
item,equipment,person_3278,项目,设备,Chinese (Simplified),RN,zh,0.4029554998423293
listening,hearing,person_3278,听力,听到,Chinese (Simplified),RV,zh,0.5150738188542844
longer,more,person_3278,长,更,Chinese (Simplified),RY,zh,0.6273600180246633
pleased,grateful,person_2992,高兴,感激,Chinese (Simplified),RJ,zh,0.6146735917937072
acquire,get,person_2992,获得,得到,Chinese (Simplified),RV,zh,0.47904709097201903
attend,attempt,person_3252,出席,尝试,Chinese (Simplified),RV,zh,0.35729589426440383
attendance,attempt,person_3252,考勤,尝试,Chinese (Simplified),RN,zh,0.24195001583778766
activities,event,person_3252,活动,事件,Chinese (Simplified),RN,zh,0.4530835065499364
clothes,cloths,person_3252,衣服,布,Chinese (Simplified),RN,zh,0.7228426896355924
even,still,person_575,mesmo,ainda,Portuguese,RY,pt,0.6618109426833149
provide,have,person_575,fornecer,ter,Portuguese,RV,pt,0.4812586531838903
teach,know,person_575,ensinar,sei,Portuguese,RV,pt,0.4556361444825523
addition,addictions,person_575,adição,vícios,Portuguese,RN,pt,0.28017709849920325
believe,hope,person_575,acreditar,espero,Portuguese,RV,pt,0.5258516070699996
news,notices,person_575,notícias,avisos,Portuguese,RN,pt,0.38390863733950054
change,changing,person_2695,mudança,mudando,Portuguese,RN,pt,0.68902692822095
could,would,person_2695,poderia,iria,Portuguese,RV,pt,0.8060764990755762
repairs,work,person_2695,reparos,trabalho,Portuguese,RN,pt,0.416408819444256
leisure,distractions,person_2695,lazer,distrações,Portuguese,RN,pt,0.3576150500804022
suffer,have,person_2695,sofrer,ter,Portuguese,RV,pt,0.4720808320659924
understanding,comprehensible,person_2695,compreensão,compreensível,Portuguese,RJ,pt,0.4459854795820356
waste,polluted,person_2695,resíduos,poluído,Portuguese,RJ,pt,0.44317998136493086
promised,said,person_1203,prometeu,disse,Portuguese,RV,pt,0.4386410590489578
promises,tell,person_2496,promete,dizer,Portuguese,RV,pt,0.39814715915164245
has,do,person_2496,tem,fazer,Portuguese,RV,pt,0.42015307942265934
disgrace,shame,person_2496,desgraça,vergonha,Portuguese,RN,pt,0.7009954539068247
got,happened,person_2496,tem,aconteceu,Portuguese,RV,pt,0.5229226273408525
away,distant,person_2496,afastado,distante,Portuguese,RY,pt,0.41791454839043035
become,turned,person_2496,tornar,transformou,Portuguese,RV,pt,0.5139117916017122
liked,enjoyed,person_2537,gostava,apreciado,Portuguese,RV,pt,0.605393561798669
promised,suggested,person_2537,prometeu,sugeriu,Portuguese,RV,pt,0.5092950115688972
was,got,person_2537,foi,tem,Portuguese,RV,pt,0.5227805492604553
think,brainstorm,person_2537,pensar,debater,Portuguese,RV,pt,0.3142880529694637
appeared,was,person_1201,apareceu,foi,Portuguese,RV,pt,0.5558252324220679
published,written,person_1201,publicado,escrito,Portuguese,RV,pt,0.5929352869587998
do,make,person_1201,fazer,fazer,Portuguese,RV,pt,0.5861963999957747
advancing,increasing,person_1201,avançando,aumentar,Portuguese,RV,pt,0.5268328231061175
recently,lately,person_1110,recentemente,ultimamente,Portuguese,RY,pt,0.6154987080086498
irritated,nervous,person_1110,irritado,nervoso,Portuguese,RJ,pt,0.5189093345312328
cook,cooker,person_1110,cozinheiro,fogão,Portuguese,RN,pt,0.5616893816722144
was,become,person_525,foi,tornar,Portuguese,RV,pt,0.5394670420485241
advertised,announced,person_525,anunciado,anunciou,Portuguese,RV,pt,0.48217613026562817
having,taking,person_525,tendo,tomando,Portuguese,RV,pt,0.5532072910301069
so,thus,person_525,então,assim,Portuguese,RY,pt,0.6423335796397825
saw,noted,person_525,vi,observou,Portuguese,RV,pt,0.5957951696713988
tell,say,person_525,dizer,dizer,Portuguese,RV,pt,0.6615409766975913
also,besides,person_525,também,além,Portuguese,RY,pt,0.4651394112311844
came,become,person_525,veio,tornar,Portuguese,RV,pt,0.4380615054945105
games,plays,person_525,jogos,execuções,Portuguese,RN,pt,0.5028227120536022
havent,didnt,person_525,não,não,Portuguese,RV,pt,0.5458961542755854
go,stay,person_525,ir,ficar,Portuguese,RV,pt,0.6061365568562769
exchange,change,person_525,trocar,mudar,Portuguese,RV,pt,0.4337829718342565
got,had,person_651,tem,tinha,Portuguese,RV,pt,0.68252418524527
stated,mentioned,person_651,afirmou,mencionado,Portuguese,RV,pt,0.6806019586947263
get,have,person_651,obter,ter,Portuguese,RV,pt,0.5810301426419245
could,would,person_651,poderia,iria,Portuguese,RV,pt,0.8060764990755762
could,would,person_651,poderia,iria,Portuguese,RV,pt,0.8060764990755762
complaint,complaining,person_137,queixa,reclamando,Portuguese,RN,pt,0.6225763695153386
get,have,person_137,obter,ter,Portuguese,RV,pt,0.5810301426419245
well,exactly,person_137,poço,exatamente,Portuguese,RY,pt,0.5247353005192944
advancing,growing,person_137,avançando,crescente,Portuguese,RV,pt,0.47995930091839245
yesterday,last,person_2194,ontem,última,Portuguese,RJ,pt,0.417789186175631
stressful,stressed,person_2194,estressante,estressado,Portuguese,RJ,pt,0.471760613320705
setting,letting,person_2194,definir,deixar,Portuguese,RV,pt,0.40514719412726485
intelligence,attention,person_2194,inteligência,atenção,Portuguese,RN,pt,0.3255328161547977
ways,manners,person_2194,maneiras,maneiras,Portuguese,RN,pt,0.5217581084525449
stated,marked,person_1648,afirmou,marcado,Portuguese,RV,pt,0.47038227329193816
getting,having,person_335,ficando,tendo,Portuguese,RV,pt,0.6562318353848758
promises,says,person_335,promete,diz,Portuguese,RV,pt,0.406266157680408
notice,advise,person_335,observe,aconselhar,Portuguese,RN,pt,0.45261041745428376
mass,massive,person_335,maciça,maciça,Portuguese,RJ,pt,0.6171555937223108
ordinary,common,person_335,ordinário,comum,Portuguese,RJ,pt,0.5370304941836878
allowed,provided,person_335,permitido,fornecido,Portuguese,RV,pt,0.6071226044476921
broadened,made,person_335,ampliou,feito,Portuguese,RV,pt,0.41065332031581236
deal,amount,person_335,acordo,quantidade,Portuguese,RN,pt,0.4175341933837383
performed,presented,person_654,executada,apresentado,Portuguese,RV,pt,0.5464358758403085
inaccurate,wrong,person_654,impreciso,errado,Portuguese,RJ,pt,0.5985888286941337
include,have,person_654,incluem,ter,Portuguese,RV,pt,0.45009146225421875
distances,makes,person_654,distancia,faz,Portuguese,RV,pt,0.2976224945083394
might,can,person_246,pode,pode,Portuguese,RV,pt,0.7080137678952712
shop,buy,person_246,comprar,comprar,Portuguese,RV,pt,0.4582663002347004
create,bring,person_246,criar,trazer,Portuguese,RV,pt,0.5310708890501927
was,stayed,person_1938,foi,ficado,Portuguese,RV,pt,0.5235669075336795
thought,knew,person_1938,pensei,sabia,Portuguese,RV,pt,0.5999718782627312
advertisement,propaganda,person_1938,anúncio,propaganda,Portuguese,RN,pt,0.48268967529540086
was,had,person_1938,foi,tinha,Portuguese,RV,pt,0.550096964179515
get,have,person_1938,obter,ter,Portuguese,RV,pt,0.5810301426419245
complain,complement,person_1938,reclamar,complementar,Portuguese,RV,pt,0.27651624208464154
get,have,person_1938,obter,ter,Portuguese,RV,pt,0.5810301426419245
doing,getting,person_1938,fazendo,ficando,Portuguese,RV,pt,0.562396446000639
take,get,person_1938,levar,obter,Portuguese,RV,pt,0.5923836320759215
have,know,person_465,ter,sei,Portuguese,RV,pt,0.48948910753601416
almost,quite,person_465,quase,bastante,Portuguese,RY,pt,0.6248855134923421
had,earned,person_465,tinha,ganhou,Portuguese,RV,pt,0.47138249334638976
son,sun,person_465,filho,sol,Portuguese,RN,pt,0.24794770259517854
son,sun,person_465,filho,sol,Portuguese,RN,pt,0.24794770259517854
can,get,person_465,pode,obter,Portuguese,RV,pt,0.5243876845912423
fashions,clothes,person_465,modas,roupas,Portuguese,RN,pt,0.550899282589538
lie,fraud,person_513,mentira,fraude,Portuguese,RN,pt,0.4141601017937415
has,could,person_513,tem,poderia,Portuguese,RV,pt,0.4977704482871407
excited,exciting,person_513,animado,emocionante,Portuguese,RJ,pt,0.5375284129436524
devices,facilities,person_513,dispositivos,instalações,Portuguese,RN,pt,0.4907057696298573
audience,public,person_260,audiência,público,Portuguese,RN,pt,0.44472887566782965
lover,love,person_260,amante,amor,Portuguese,RN,pt,0.6486397231294753
break,brake,person_260,quebrar,frear,Portuguese,RV,pt,0.40170553541487247
did,was,person_1731,fez,foi,Portuguese,RV,pt,0.4810631175091673
got,had,person_1731,tem,tinha,Portuguese,RV,pt,0.68252418524527
advertised,written,person_1731,anunciado,escrito,Portuguese,RV,pt,0.4773920785541163
tell,say,person_1731,dizer,dizer,Portuguese,RV,pt,0.6615409766975913
advancing,increasing,person_1731,avançando,aumentar,Portuguese,RV,pt,0.5268328231061175
is,was,person_1731,é,foi,Portuguese,RV,pt,0.659878881334594
get,have,person_1731,obter,ter,Portuguese,RV,pt,0.5810301426419245
gave,made,person_662,deu,feito,Portuguese,RV,pt,0.5222362888523487
pipe,tube,person_662,tubulação,tubo,Portuguese,RN,pt,0.4729565491281237
problems,troubles,person_662,problemas,problemas,Portuguese,RN,pt,0.6934253786627362
pay,cash,person_662,pagar,descontar,Portuguese,RV,pt,0.5009417839497865
obvious,evident,person_662,óbvio,evidente,Portuguese,RJ,pt,0.6483664130018761
opportunity,possibility,person_662,oportunidade,possibilidade,Portuguese,RN,pt,0.5386207948496036
has,is,person_662,tem,é,Portuguese,RV,pt,0.5363427459940722
created,granted,person_662,criado,concedido,Portuguese,RV,pt,0.42177657879213143
conveniences,facilities,person_662,conveniências,instalações,Portuguese,RN,pt,0.46145262966718925
fun,funny,person_2670,divertida,engraçado,Portuguese,RJ,pt,0.6030389124638008
wear,use,person_2670,vestir,usar,Portuguese,RV,pt,0.4142645407741442
wear,use,person_2670,vestir,usar,Portuguese,RV,pt,0.4142645407741442
fun,funny,person_2670,divertida,engraçado,Portuguese,RJ,pt,0.6030389124638008
wear,use,person_2670,vestir,usar,Portuguese,RV,pt,0.4142645407741442
wear,use,person_2670,vestir,usar,Portuguese,RV,pt,0.4142645407741442
decided,diced,person_940,decidiu,picado,Portuguese,RV,pt,0.3241616688614923
performed,presented,person_2459,executada,apresentado,Portuguese,RV,pt,0.5464358758403085
provide,make,person_2459,fornecer,fazer,Portuguese,RV,pt,0.5122393330436328
things,aspects,person_2459,coisas,aspectos,Portuguese,RN,pt,0.5877680275928621
potential,facility,person_2459,potencial,facilidade,Portuguese,RN,pt,0.3669340881735016
created,caused,person_2459,criado,causado,Portuguese,RV,pt,0.4940815632210805
things,aspects,person_2459,coisas,aspectos,Portuguese,RN,pt,0.5877680275928621
mess,mass,person_830,bagunça,massa,Portuguese,RN,pt,0.37618315084654325
were,seems,person_830,foram,parece,Portuguese,RV,pt,0.5652554389788191
disappointed,disappointing,person_830,desapontado,decepcionante,Portuguese,RJ,pt,0.6354756283876382
show,section,person_830,visualizar,seção,Portuguese,RN,pt,0.36392314644765034
can,had,person_830,pode,tinha,Portuguese,RV,pt,0.527478810270225
develops,goes,person_830,desenvolve,vai,Portuguese,RV,pt,0.491742880447991
needs,necessities,person_830,necessidades,necessidades,Portuguese,RN,pt,0.5259440132110974
intended,meant,person_788,pretendido,significava,Portuguese,RV,pt,0.6450043403274551
talked,spoke,person_788,conversamos,falou,Portuguese,RV,pt,0.6552414185237588
musical,play,person_213,musical,jogo,Portuguese,RN,pt,0.42882389206511684
give,have,person_213,dar,ter,Portuguese,RV,pt,0.5352864830270321
inventions,discoveries,person_213,invenções,descobertas,Portuguese,RN,pt,0.5743454623233555
opportunity,possibility,person_213,oportunidade,possibilidade,Portuguese,RN,pt,0.5386207948496036
made,been,person_2306,feito,sido,Portuguese,RV,pt,0.5940498438215269
means,ways,person_2306,meios,maneiras,Portuguese,RN,pt,0.4925814552078791
opportunities,facilities,person_2306,oportunidades,instalações,Portuguese,RN,pt,0.44429615745375395
ability,conditions,person_2306,capacidade,condições,Portuguese,RN,pt,0.37722399928003586
should,can,person_2306,deve,pode,Portuguese,RV,pt,0.7555692037217766
acting,starring,person_2311,agindo,estrelando,Portuguese,RV,pt,0.41466180801423125
had,passed,person_2311,tinha,passado,Portuguese,RV,pt,0.4773106614257532
cooked,did,person_2311,cozido,fez,Portuguese,RV,pt,0.3089617400601846
was,got,person_365,foi,tem,Portuguese,RV,pt,0.5227805492604553
contrary,differently,person_365,contrário,diferente,Portuguese,RY,pt,0.3387970644325131
stuck,stamped,person_365,preso,carimbado,Portuguese,RV,pt,0.4902509214783467
do,enjoy,person_1006,fazer,desfrutar,Portuguese,RV,pt,0.4848028907585058
make,do,person_1006,fazer,fazer,Portuguese,RV,pt,0.5861963999957747
put,get,person_1006,colocar,obter,Portuguese,RV,pt,0.6079306040142098
wide,big,person_1006,ampla,grande,Portuguese,RJ,pt,0.5365865971297104
dry,dried,person_1006,seco,secado,Portuguese,RJ,pt,0.6054664316877147
areas,part,person_183,áreas,parte,Portuguese,RN,pt,0.45789101229204654
used,use,person_2483,usado,usar,Portuguese,RV,pt,0.6419114988842891
surfing,surf,person_2483,surf,surf,Portuguese,RN,pt,0.7391647329270261
shopping,buy,person_2483,comprando,comprar,Portuguese,RV,pt,0.4040578672243258
compulsive,compulsory,person_2483,compulsivo,obrigatório,Portuguese,RJ,pt,0.34384982851289014
shopper,buyer,person_2483,comprador,comprador,Portuguese,RN,pt,0.5104630871908384
stamina,resistance,person_2657,resistência,resistência,Portuguese,RN,pt,0.3969950690029681
question,subject,person_2657,pergunta,assunto,Portuguese,RN,pt,0.5147284446779341
waste,kill,person_2657,desperdiçar,matar,Portuguese,RV,pt,0.32299742544358795
especially,specially,person_2657,especialmente,especialmente,Portuguese,RY,pt,0.6593366744321834
exams,tests,person_2655,exames,testes,Portuguese,RN,pt,0.5716953449677467
broke,broken,person_755,falido,quebrado,Portuguese,RJ,pt,0.7073836238078746
should,could,person_755,deve,poderia,Portuguese,RV,pt,0.7851489948300577
occasion,date,person_755,ocasião,data,Portuguese,RN,pt,0.39657997607410544
get,be,person_755,obter,ser,Portuguese,RV,pt,0.5556877226861271
trip,travel,person_2318,viagem,viagem,Portuguese,RN,pt,0.6588802896217398
away,out,person_2318,afastado,fora,Portuguese,RY,pt,0.7071436858565341
should,will,person_2318,deve,vai,Portuguese,RV,pt,0.7559976283451879
reply,answer,person_2318,responder,responder,Portuguese,RV,pt,0.6274275291671008
time,date,person_2442,tempo,data,Portuguese,RN,pt,0.446391508575365
improve,increase,person_2442,melhorar,aumentar,Portuguese,RV,pt,0.6245711259633913
really,too,person_2442,realmente,também,Portuguese,RY,pt,0.6419737461129358
dont,arent,person_2442,não,não,Portuguese,RV,pt,0.5231583171579449
met,known,person_2442,conheci,conhecido,Portuguese,RV,pt,0.43151555877716197
stressful,stressed,person_2442,estressante,estressado,Portuguese,RJ,pt,0.471760613320705
especially,specially,person_2237,especialmente,especialmente,Portuguese,RY,pt,0.6593366744321834
assistants,sellers,person_2237,assistentes,vendedores,Portuguese,RN,pt,0.38561769718318556
off,of,person_2220,fora,de,Portuguese,RY,pt,0.43205424653796964
came,went,person_2220,veio,fui,Portuguese,RV,pt,0.6954828014997174
endure,bear,person_2594,suportar,suportar,Portuguese,RV,pt,0.43551673798274426
art,artist,person_1329,arte,artista,Portuguese,RN,pt,0.5714584565477046
done,made,person_1329,feito,feito,Portuguese,RV,pt,0.5579313384449447
fun,enjoyable,person_1329,divertida,agradável,Portuguese,RJ,pt,0.6624295734937149
reluctant,unhappy,person_1329,relutante,infeliz,Portuguese,RJ,pt,0.5400130814939978
shop,buy,person_1329,comprar,comprar,Portuguese,RV,pt,0.4582663002347004
have,get,person_2555,ter,obter,Portuguese,RV,pt,0.5810301426419245
especially,specially,person_2555,especialmente,especialmente,Portuguese,RY,pt,0.6593366744321834
pleased,pleasant,person_2555,satisfeito,agradável,Portuguese,RJ,pt,0.4673537693325178
do,practice,person_2555,fazer,praticar,Portuguese,RV,pt,0.4219795038424614
annoying,boring,person_2555,irritante,chato,Portuguese,RJ,pt,0.6192021246497286
annoying,boring,person_2555,irritante,chato,Portuguese,RJ,pt,0.6192021246497286
