l1,type,i,c,id,l1_i,l1_c
Portuguese,RN,ways,means,person_2263,maneiras,significa
Portuguese,RV,get,encroach,person_2263,pegue,invadir
Portuguese,RJ,familiar,family,person_2263,familiar,família
Portuguese,RJ,common,ordinary,person_2263,comum,comum
Chinese (Traditional),RN,entrance,admission,person_217,入口,入場
Chinese (Traditional),RY,faithfully,sincerely,person_217,忠實,誠摯
Chinese (Traditional),RV,leaning,lying,person_217,倚,說謊
Chinese (Traditional),RN,ground,group,person_217,地面,組
Chinese (Traditional),RV,say,saw,person_217,說,鋸
Chinese (Traditional),RV,delivered,rescued,person_217,交付,獲救
Chinese (Traditional),RN,join,joy,person_217,加入,喜悅
French,RJ,attractive,interesting,person_1959,attrayant,intéressant
French,RV,put,have,person_1959,mettre,avoir
French,RY,faithfully,sincerely,person_1959,fidèlement,Cordialement
French,RV,built,had,person_1959,construit,eu
French,RN,choice,decision,person_1959,choix,décision
French,RN,consequences,predicament,person_1959,conséquences,situation difficile
French,RJ,glad,happy,person_1959,content de,heureux
French,RV,revealed,exposed,person_1959,révélé,exposé
French,RV,may,must,person_1959,peut,doit
Polish,RV,contains,offers,person_997,zawiera,oferuje
Polish,RV,may,can,person_997,może,mogą
Catalan,RV,done,organised,person_2667,fet,organitzat
Catalan,RV,know,see,person_2667,sapigueu,veure
Catalan,RY,Besides,Also,person_2667,A més,També
Catalan,RV,became,begin,person_2667,es va convertir,començar
Catalan,RY,faithfully,sincerely,person_2667,fidelment,sincerament
Catalan,RN,wall,face,person_2667,paret,cara
Catalan,RN,rain,shower,person_2667,pluja,dutxa
Catalan,RN,helping,help,person_2667,ajudar,ajuda
Catalan,RN,partners,companions,person_2667,socis,companys
German,RN,entrance,entry,person_1811,Eingang,Eintrag
German,RN,facilities,equipment,person_1811,Anlagen,Ausrüstung
German,RN,living,life,person_1811,Leben,Leben
German,RV,get,see,person_1811,erhalten,sehen
German,RJ,difficult,complicated,person_1811,schwer,kompliziert
German,RV,say,see,person_1811,sagen,sehen
Polish,RV,known,seen,person_1424,znany,widziany
Polish,RN,prize,reward,person_1424,nagroda,nagroda
Polish,RV,check,see,person_1424,czek,widzieć
Polish,RV,kept,grabbed,person_1424,trzymane,chwyciła
Thai,RV,set,arranged,person_944,ชุด,จัด
Thai,RV,have,be,person_944,มี,เป็น
Thai,RY,less,least,person_944,น้อยกว่า,น้อยที่สุด
Thai,RY,off,out,person_944,ปิด,ออก
Thai,RV,didn't,hadn't,person_944,ไม่,ไม่ได้
Russian,RV,invent,discover,person_1035,выдумывать,обнаружить
Russian,RJ,predictable,possible,person_1035,предсказуемый,возможный
Russian,RN,house,household,person_1035,жилой дом,домашнее хозяйство
Russian,RJ,preferable,favourite,person_1035,предпочтительный,любимый
Russian,RN,house,home,person_1035,жилой дом,Главная
Russian,RV,keep,provide,person_1035,держать,предоставлять
Japanese,RV,might,can,person_548,たぶん,できる
Japanese,RV,be,become,person_548,ある,になる
Japanese,RV,behave,have,person_548,振る舞う,持ってる
Greek,RV,should,will,person_945,πρέπει,θα
Greek,RV,concludes,includes,person_945,καταλήγει στο συμπέρασμα,περιλαμβάνει
Greek,RV,notice,see,person_945,ειδοποίηση,βλέπω
Greek,RJ,interesting,interested,person_945,ενδιαφέρων,ενδιαφερόμενος
Greek,RN,goal,reason,person_945,στόχος,λόγος
Chinese (Traditional),RV,join,follow,person_951,加入,跟隨
Chinese (Traditional),RJ,electrical,robotic,person_951,電動,機器人
Chinese (Traditional),RV,should,will,person_951,應該,將
Chinese (Traditional),RV,make,prevent,person_951,使,防止
Chinese (Traditional),RN,ways,things,person_951,方法,事
Thai,RV,got,are,person_1586,ได้รับ,เป็น
Thai,RY,very,really,person_1586,มาก,จริงๆ
Greek,RN,afternoon,evening,person_992,απόγευμα,απόγευμα
Greek,RV,transfer,move,person_992,ΜΕΤΑΦΟΡΑ,κίνηση
Greek,RJ,secured,protected,person_992,ασφαλείς,προστατεύονται
Greek,RN,surprise,chance,person_992,έκπληξη,ευκαιρία
Italian,RV,had,was,person_1357,aveva,era
Italian,RJ,big,great,person_1357,grande,grande
Italian,RV,cured,treated,person_1357,guarito,trattati
Italian,RV,like,love,person_1357,piace,amore
Catalan,RV,has,is,person_562,té,és
Catalan,RV,would,could,person_562,ho faria,podria
Catalan,RY,Besides,Also,person_562,A més,També
Catalan,RJ,old,olden,person_562,vell,olden
Catalan,RJ,comfortable,convenient,person_562,còmode,convenient
Catalan,RN,process,running,person_562,procés,corrent
Chinese (Traditional),RV,do,go,person_1037,做,走
Chinese (Traditional),RY,faithful,sincerely,person_1037,可信,誠摯
Chinese (Traditional),RJ,unsure,dubious,person_1037,不確定,可疑
Chinese (Traditional),RV,deal,help,person_1037,合同,救命
Chinese (Traditional),RN,breathe,airways,person_1037,呼吸,航空公司
Chinese (Traditional),RV,tell,warn,person_1037,告訴,警告
French,RJ,various,varied,person_239,divers,varié
French,RV,enjoy,like,person_239,prendre plaisir,comme
French,RJ,interesting,interested,person_239,intéressant,intéressé
French,RV,stay,be,person_239,rester,être
French,RV,fit,suit,person_239,en forme,costume
French,RY,after,afterwards,person_239,après,ensuite
French,RV,do,go,person_239,faire,aller
French,RJ,little,small,person_239,peu,petit
French,RJ,high,tall,person_239,haute,grand
French,RN,land,countryside,person_239,terre,campagne
Korean,RV,admit,attend,person_563,들이다,참석하다
Korean,RJ,grateful,great,person_563,기분 좋은,큰
Korean,RV,give,made,person_563,주기,만든
Korean,RN,controller,control,person_563,제어 장치,제어
Korean,RV,devised,built,person_563,고안된,세워짐
Korean,RY,better,more,person_563,...보다 나은,더
Greek,RJ,exiting,excited,person_1552,εξερχόμενοι,ενθουσιασμένος
Greek,RN,change,chance,person_1552,αλλαγή,ευκαιρία
Greek,RV,found,thought,person_1552,βρέθηκαν,σκέψη
Spanish,RV,HAVING,MAKING,person_1234,TENIENDO,FABRICACIÓN
Spanish,RJ,INTERESTING,INTERESTED,person_1234,INTERESANTE,INTERESADO
Spanish,RV,COULD,WOULD,person_1234,PODRÍA,HARÍA
Spanish,RN,HOUSE,STREET,person_1234,CASA,CALLE
Spanish,RN,WAY,ROUTE,person_1234,CAMINO,RUTA
Spanish,RV,FELLING,FEELING,person_1234,La tala,SENSACIÓN
Spanish,RY,SO,VERY,person_1234,ASI QUE,MUY
Polish,RN,college,colleague,person_946,Szkoła Wyższa,kolega
Polish,RN,proposition,proposal,person_946,propozycja,wniosek
Polish,RY,faithfully,sincerely,person_946,wiernie,Z poważaniem
Polish,RV,showing,suggesting,person_946,seans,sugestia
Polish,RJ,strong,big,person_946,silny,duży
Polish,RN,side,shore,person_946,bok,Wybrzeże
German,RV,stay,live,person_198,bleibe,Leben
German,RV,can,will,person_198,können,werden
Greek,RJ,good,excellent,person_601,Καλός,έξοχος
Greek,RY,before,beforehand,person_601,πριν,Εκ των προτέρων
Russian,RJ,good,excellent,person_1624,хорошо,отлично
Russian,RN,sigh,sight,person_1624,вздох,взгляд
Russian,RN,wear,clothes,person_1624,носить,одежда
Russian,RV,brief,breathe,person_1624,краткое,дышать
Russian,RV,following,fall,person_1624,следующий,падать
Russian,RV,must,should,person_1624,должен,должен
Russian,RJ,only,unique,person_2305,только,уникальный
Russian,RV,obey,respond,person_2305,подчиниться,реагировать
Russian,RN,caps,cups,person_2305,шапки,чашки
Russian,RN,opinion,vision,person_2305,мнение,видение
Greek,RN,advertisement,article,person_3162,διαφήμιση,άρθρο
Greek,RN,advertisement,article,person_3162,διαφήμιση,άρθρο
Greek,RV,place,job,person_3162,θέση,δουλειά
Greek,RV,wonder,consider,person_3162,θαύμα,σκεφτείτε
Greek,RV,wish,hope,person_3162,επιθυμία,ελπίδα
Greek,RY,subsequently,so,person_751,ακολούθως,Έτσι
Greek,RY,ago,before,person_751,πριν,πριν
Greek,RV,discuss,talk,person_751,συζητώ,ΜΙΛΑ ρε
Greek,RY,also,too,person_1463,επίσης,πολύ
Greek,RN,party,part,person_1463,κόμμα,μέρος
Greek,RY,Furthermore,However,person_1463,Επί πλέον,Ωστόσο
Greek,RV,believe,think,person_1463,πιστεύω,νομίζω
Greek,RY,so,such,person_1463,Έτσι,τέτοιος
Greek,RV,imitate,pretend,person_1463,μιμούμαι,προσποιούμαι
Greek,RV,do,hold,person_1116,κάνω,Κρατήστε
Greek,RV,make,have,person_1116,"φτιαχνω, κανω",έχω
Greek,RV,make,have,person_1116,"φτιαχνω, κανω",έχω
Greek,RV,go,got,person_1116,πηγαίνω,πήρε
Greek,RN,wold,world,person_1116,άδενδρος χώρα,κόσμος
Greek,RV,do,have,person_837,κάνω,έχω
Greek,RV,concerned,regards,person_837,ενδιαφερόμενος,Χαιρετισμοί
Greek,RV,tell,say,person_837,λέγω,λένε
Greek,RN,company,office,person_837,Εταιρία,γραφείο
Greek,RN,company,office,person_837,Εταιρία,γραφείο
Greek,RY,before,early,person_837,πριν,νωρίς
Greek,RV,would,could,person_837,θα,θα μπορούσε
Greek,RV,come,go,person_1156,Έλα,πηγαίνω
Japanese,RJ,elder,older,person_3139,長老,年上
Japanese,RV,stared,started,person_3139,見つめた,始まった
Spanish,RY,direct,directly,person_3002,directo,directamente
Spanish,RN,Vestiges,remains,person_3002,Vestigios,permanece
Japanese,RJ,good,nice,person_3176,良い,いいね
Japanese,RJ,pretty,attractive,person_3176,可愛い,魅力的な
Japanese,RN,dessert,desert,person_3176,デザート,砂漠
Japanese,RN,kids,kinds,person_3176,キッズ,種類
Japanese,RN,services,institutions,person_3176,サービス,機関
Japanese,RV,is,involves,person_3176,です,関与する
Greek,RV,pick,take,person_3163,διαλέγω,παίρνω
Greek,RJ,corresponding,appropriate,person_3163,αντίστοιχος,κατάλληλος
Greek,RN,communication,communications,person_3163,επικοινωνία,διαβιβάσεις
Greek,RN,abilities,technology,person_3163,ικανότητες,τεχνολογία
Greek,RJ,ordinary,daily,person_3163,συνήθης,καθημερινά
Greek,RJ,common,average,person_3163,κοινός,μέση τιμή
Greek,RV,do,light,person_3003,κάνω,φως
Greek,RV,watch,see,person_3003,ρολόι,βλέπω
Catalan,RN,dress,outfit,person_3038,vestit,vestit
Catalan,RV,can,will,person_3038,llauna,voluntat
Catalan,RV,think,imagine,person_3038,pensar,imaginar
Catalan,RY,all,always,person_3038,tot,sempre
Catalan,RV,losing,ending,person_3038,perdent,acabant
Catalan,RN,fashion,tradition,person_3038,moda,tradició
Russian,RJ,historical,historic,person_3158,исторический,исторический
Russian,RJ,mutual,shared,person_3158,взаимное,общий
Russian,RN,people,mankind,person_3158,люди,человечество
Russian,RN,will,wheel,person_3158,будут,рулевое колесо
Polish,RV,drive,ride,person_3171,napęd,jazda
Polish,RV,avenging,organized,person_3171,zemsty,zorganizowany
Polish,RV,driving,riding,person_3171,napędowy,jazda konna
Polish,RV,driving,riding,person_3171,napędowy,jazda konna
Polish,RV,drive,ride,person_3171,napęd,jazda
Polish,RN,nature,countryside,person_3171,Natura,Wieś
Polish,RV,shop,look,person_3171,sklep,Popatrz
Polish,RJ,full,crowded,person_3171,pełny,zatłoczony
French,RY,far,away,person_3005,loin,une façon
French,RN,possibility,opportunity,person_3005,possibilité,opportunité
Japanese,RY,Then,So,person_3039,それから,そう
Japanese,RN,heritages,monuments,person_3039,遺産,記念碑
Japanese,RV,get,become,person_3039,取得する,になる
Greek,RN,stations,stops,person_2906,σταθμούς,σταματά
Greek,RN,settings,scenery,person_2906,Ρυθμίσεις,τοπίο
Greek,RJ,nearby,near,person_2906,πλησίον,κοντά
Spanish,RV,can't,shouldn't,person_3006,hipocresía,no debería
Spanish,RV,lose,miss,person_3006,perder,perder
Korean,RV,prepared,arranged,person_3061,준비된,배열 된
Korean,RV,do,will,person_3061,해야 할 것,의지
Korean,RN,exposition,exhibition,person_3061,박람회,전시회
Korean,RN,exposition,exhibition,person_3061,박람회,전시회
Korean,RN,exposition,exhibition,person_3061,박람회,전시회
Korean,RJ,big,great,person_3061,큰,큰
Korean,RY,specially,especially,person_3061,특별히,특히
Thai,RV,requested,asked,person_3288,ร้องขอ,ถาม
Thai,RJ,high,modern,person_3288,สูง,ทันสมัย
Thai,RY,so,very,person_3288,ดังนั้น,มาก
Chinese (Traditional),RV,take,catch,person_2960,採取,抓住
Chinese (Traditional),RY,After,Afterwards,person_2960,後,然後
Chinese (Traditional),RV,have,go,person_2960,有,走
Chinese (Traditional),RV,bring,attracts,person_2960,帶來,吸引
Spanish,RV,have,take,person_3115,tener,tomar
Spanish,RN,place,centre,person_3115,lugar,centrar
Spanish,RV,could,would,person_3115,podría,haría
Catalan,RJ,nervous,irritable,person_3101,nerviós,irritable
Catalan,RN,air,atmosphere,person_3101,aire,ambient
Thai,RV,bring,take,person_3100,นำมาซึ่ง,เอา
Thai,RV,receipt,receive,person_3100,ใบเสร็จรับเงิน,รับ
Thai,RY,either,also,person_3100,ทั้ง,ด้วย
Thai,RV,get,go,person_3100,ได้รับ,ไป
French,RV,get,give,person_2949,obtenir,donner
French,RJ,following,previous,person_2949,Suivant,précédent
French,RV,presents,exhibits,person_2949,présente,expositions
French,RN,Tour,Tower,person_2949,Tour,La tour
French,RJ,eldest,oldest,person_2949,aîné,le plus vieux
Catalan,RJ,afraid,sorry,person_3074,té por,ho sento
Catalan,RJ,grave,serious,person_3074,sepultura,greu
Catalan,RY,hardly,definitely,person_3074,amb prou feines,definitivament
Catalan,RV,like,want,person_3074,M'agrada,voler
Catalan,RN,symbols,objects,person_3074,símbols,objectes
Catalan,RN,clue,idea,person_3074,pista,idea
Catalan,RV,get,sit,person_3074,aconseguir,seure
Spanish,RV,applying,replying,person_3060,aplicando,respondiendo
Spanish,RN,walking,walk,person_3060,para caminar,caminar
Spanish,RV,take,have,person_3060,tomar,tener
Korean,RV,required,requested,person_3062,필수,요청한
Italian,RV,come,get,person_2963,venire,ottenere
Italian,RJ,beautiful,great,person_2963,bellissimo,grande
Italian,RN,painting,art,person_2963,pittura,arte
Italian,RN,way,means,person_2963,modo,si intende
Italian,RV,do,make,person_2963,fare,rendere
Italian,RV,thinking,imagine,person_2963,pensiero,immaginare
Russian,RN,possibility,ability,person_3102,возможность,способность
Chinese (Traditional),RV,required,requested,person_3116,需要,要求
Chinese (Traditional),RN,play,playing,person_3116,玩,播放
Chinese (Traditional),RN,disc,disco,person_3116,圓盤,迪斯科
Chinese (Traditional),RY,up,off,person_3116,向上,離
Chinese (Traditional),RJ,historical,historic,person_3116,歷史的,歷史性
Chinese (Traditional),RV,was,gave,person_3116,是,給
Chinese (Traditional),RY,no,not,person_3116,沒有,不
Chinese (Traditional),RY,specially,especially,person_3116,特別,特別
